Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,churn_flag,Age_Group,Tenure_Group,Customer_Lifecycle,Revenue_Per_Month,Total_Extra_Charges,Net_Revenue,Charge_Revenue_Ratio,Revenue_to_Charge_Ratio,Referral_Group,Has_Referral,Service_Count,Streaming_Service_Count,Protection_Service_Count,Has_Phone_Service,Has_Multiple_Lines,Is_Long_Term_Contract,Has_Internet,Has_Online_Security,Is_Automatic_Payment,Is_Paperless,Has_Value_Deal,Average_Charge_Per_Month,Charge_Difference,Refund_Rate,Extra_Charge_Ratio,Revenue_Segment,Age_MonthlyCharge_Interaction,Churn_Status_Predicted,Churn_Prediction
82481-TAM,Female,75,Yes,Tamil Nadu,11,1,NO DEAL,No,No,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.4,78.65,0.0,0,0.0,78.65,Churned,Attitude,Attitude of support person,1,Elder,0-6 Months,New,78.65,0.0,78.65,0.3865225683407501,2.587171052631579,High,1,2,0,1,0,0,0,1,0,0,1,0,78.65,-48.25000000000001,0.0,0.0,Low Value,2280.0,1,Churned
73829-DEL,Female,25,No,Delhi,6,36,NO DEAL,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,71.0,914.0,0.0,0,507.5,1421.5,Churned,Other,Don't know,1,Young Adult,25-48 Months,Established,39.48611111111112,507.5,1421.5,0.0499472388322194,20.02112676056338,High,1,2,0,0,1,0,0,1,0,0,1,0,25.38888888888889,45.61111111111112,0.0,0.3570172353148083,Medium Value,1775.0,1,Churned
22765-MAH,Female,40,Yes,Maharashtra,6,16,Deal 5,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.45,19.45,0.0,0,16.44,35.89,Joined,Others,Others,0,Middle Age,13-24 Months,Growing,2.243125,16.44,35.89,0.5419336862635832,1.8452442159383036,High,1,1,0,0,1,0,0,0,0,0,0,0,1.215625,18.234375,0.0,0.4580663137364169,Low Value,778.0,1,Churned
95174-GUJ,Female,66,Yes,Gujarat,7,12,Deal 5,Yes,No,Yes,Cable,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,69.7,516.15,0.0,0,36.19,552.34,Stayed,Others,Others,0,Elder,7-12 Months,Growing,46.028333333333336,36.19,552.34,0.1261903899771879,7.924533715925395,High,1,6,3,1,1,0,0,1,1,0,0,0,43.0125,26.687500000000007,0.0,0.0655212369192888,Low Value,4600.2,1,Churned
79608-GUJ,Female,49,Yes,Gujarat,6,21,NO DEAL,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,90.0,190.05,0.0,0,93.84,283.89,Churned,Competitor,Competitor made better offer,1,Senior,13-24 Months,Growing,13.518571428571429,93.84,283.89,0.3170241995138962,3.154333333333333,High,1,6,2,2,1,0,0,1,0,0,0,0,9.05,80.95,0.0,0.3305505653598224,Low Value,4410.0,1,Churned
73860-TEL,Female,52,No,Telangana,5,7,Deal 2,Yes,No,No,No Type,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.4,930.45,0.0,0,1143.0,2073.45,Churned,Price,Long distance charges,1,Senior,7-12 Months,Growing,296.20714285714286,1143.0,2073.45,0.009838674672647,101.63970588235294,Medium,1,1,0,0,1,0,1,0,0,0,1,0,132.92142857142858,-112.52142857142856,0.0,0.5512551544527238,Medium Value,1060.8,1,Churned
87939-PUN,Female,30,No,Punjab,14,8,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,74.25,74.25,0.0,0,21.8,96.05,Churned,Other,Don't know,1,Young Adult,7-12 Months,Growing,12.00625,21.8,96.05,0.7730348776678814,1.2936026936026936,High,1,3,0,0,1,1,0,1,0,0,1,0,9.28125,64.96875,0.0,0.2269651223321187,Low Value,2227.5,1,Churned
69381-KER,Female,43,No,Kerala,5,34,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,84.05,2781.85,0.0,0,1288.32,4070.17,Churned,Other,Moved,1,Middle Age,25-48 Months,Established,119.71088235294118,1288.32,4070.17,0.0206502431102386,48.42558001189768,Medium,1,4,1,0,1,1,1,1,0,0,0,0,81.81911764705882,2.23088235294118,0.0,0.3165273194977114,High Value,3614.15,1,Churned
68268-KAR,Male,73,No,Karnataka,6,24,Deal 2,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.15,3229.4,0.0,0,121.8,3351.2,Churned,Attitude,Attitude of support person,1,Elder,13-24 Months,Growing,139.63333333333333,121.8,3351.2,0.0221264024826927,45.194875252865806,High,1,3,0,1,1,0,0,1,1,0,1,0,134.55833333333334,-60.40833333333333,0.0,0.0363451897827643,High Value,5412.950000000001,1,Churned
99831-JAM,Male,58,Yes,Jammu & Kashmir,3,36,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.1,69.1,0.0,0,38.66,107.76,Churned,Competitor,Competitor made better offer,1,Senior,25-48 Months,Established,2.9933333333333336,38.66,107.76,0.6412397921306606,1.5594790159189582,Medium,1,2,0,0,1,0,0,1,0,0,1,0,1.9194444444444445,67.18055555555554,0.0,0.3587602078693392,Low Value,4007.8,1,Churned
93521-MAH,Female,55,No,Maharashtra,6,35,NO DEAL,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,-1.0,49.3,0.0,10,14.97,74.27,Joined,Others,Others,0,Senior,25-48 Months,Established,2.122,24.97,74.27,-0.0134643866971859,-74.27,High,1,2,0,1,1,0,0,1,0,0,1,0,1.4085714285714286,-2.4085714285714284,0.0,0.336205735828733,Low Value,-55.0,1,Churned
56460-MAH,Male,38,Yes,Maharashtra,12,23,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,-1.0,129.2,0.0,10,5.44,144.64,Joined,Others,Others,0,Middle Age,13-24 Months,Growing,6.288695652173913,15.44,144.64,-0.0069137168141592,-144.64,High,1,1,0,0,1,0,0,1,0,0,0,0,5.617391304347826,-6.617391304347826,0.0,0.1067477876106194,Low Value,-38.0,1,Churned
94305-KAR,Male,49,Yes,Karnataka,5,18,Deal 5,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.75,19.75,0.0,0,5.32,25.07,Joined,Others,Others,0,Senior,13-24 Months,Growing,1.392777777777778,5.32,25.07,0.7877941763063422,1.269367088607595,Medium,1,1,0,0,1,0,0,0,0,0,0,0,1.0972222222222223,18.65277777777778,0.0,0.2122058236936577,Low Value,967.75,1,Churned
91425-TEL,Female,40,Yes,Telangana,14,13,NO DEAL,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.95,137.95,0.0,0,30.66,168.61,Churned,Dissatisfaction,Poor expertise of phone support,1,Middle Age,13-24 Months,Growing,12.97,30.66,168.61,0.420793547239191,2.3764622973925302,High,1,2,0,0,1,0,0,1,0,0,1,0,10.61153846153846,60.33846153846154,0.0,0.1818397485321155,Low Value,2838.0,1,Churned
83253-KER,Male,25,No,Kerala,9,4,NO DEAL,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.35,88.35,0.0,0,14.26,102.61,Churned,Competitor,Competitor offered higher download speeds,1,Young Adult,0-6 Months,New,25.6525,14.26,102.61,0.8610271903323262,1.16140350877193,High,1,5,3,0,1,0,0,1,0,0,1,0,22.0875,66.26249999999999,0.0,0.1389728096676737,Low Value,2208.75,1,Churned
15591-KAR,Female,26,No,Karnataka,3,31,NO DEAL,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.4,20.4,0.0,0,45.91,66.31,Joined,Others,Others,0,Young Adult,25-48 Months,Established,2.139032258064516,45.91,66.31,0.3076459055949329,3.250490196078432,Medium,1,1,0,0,1,0,0,0,0,0,0,0,0.6580645161290322,19.741935483870968,0.0,0.692354094405067,Low Value,530.4,1,Churned
89673-KAR,Female,38,Yes,Karnataka,2,23,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,82.85,460.25,48.95,0,51.54,462.84,Churned,Competitor,Competitor had better devices,1,Middle Age,13-24 Months,Growing,20.123478260869565,51.54,413.89,0.1790035433411114,5.586481593240797,Low,1,4,1,0,1,1,0,1,0,0,1,0,20.01086956521739,62.83913043478261,0.1063552417164584,0.1113559761472647,Low Value,3148.3,1,Churned
73877-TEL,Male,58,Yes,Telangana,3,5,NO DEAL,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,96.2,1222.05,0.0,0,295.68,1517.73,Churned,Competitor,Competitor had better devices,1,Senior,0-6 Months,New,303.546,295.68,1517.73,0.0633841328826602,15.776819126819127,Medium,1,6,1,2,1,1,0,1,1,0,1,0,244.41,-148.20999999999998,0.0,0.1948172599869542,Medium Value,5579.6,1,Churned
52389-TAM,Male,59,No,Tamil Nadu,3,32,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,84.85,2048.8,0.0,80,315.12,2443.92,Stayed,Others,Others,0,Senior,25-48 Months,Established,76.3725,395.12,2443.92,0.0347188123997512,28.802828520919277,Medium,1,4,0,2,1,1,0,1,0,0,1,0,64.025,20.82499999999999,0.0,0.1616746865691184,High Value,5006.15,1,Churned
98334-MAD,Male,67,Yes,Madhya Pradesh,15,20,NO DEAL,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.2,65.95,0.0,0,95.43,161.38,Joined,Others,Others,0,Elder,13-24 Months,Growing,8.068999999999999,95.43,161.38,0.1251704052546784,7.9891089108910895,High,1,1,0,0,1,0,0,0,0,0,0,0,3.2975000000000003,16.9025,0.0,0.5913372165076218,Low Value,1353.4,1,Churned
68877-PUD,Male,22,Yes,Puducherry,6,10,Deal 4,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,82.35,1852.85,0.0,0,267.96,2120.81,Churned,Dissatisfaction,Network reliability,1,Young Adult,7-12 Months,Growing,212.081,267.96,2120.81,0.038829503821653,25.753612629022467,High,1,5,1,1,1,1,0,1,0,0,1,0,185.285,-102.935,0.0,0.1263479519617504,High Value,1811.7,1,Churned
73366-ASS,Female,65,Yes,Assam,15,2,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.6,74.6,0.0,0,44.73,119.33,Churned,Competitor,Competitor made better offer,1,Elder,0-6 Months,New,59.665,44.73,119.33,0.6251571272940585,1.5995978552278822,High,1,3,0,0,1,1,0,1,0,0,1,0,37.3,37.3,0.0,0.3748428727059414,Low Value,4849.0,1,Churned
65827-MAD,Female,59,No,Madhya Pradesh,14,1,NO DEAL,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,67.75,116.65,0.0,0,23.5,140.15,Churned,Other,Don't know,1,Senior,0-6 Months,New,140.15,23.5,140.15,0.4834106314662861,2.068634686346864,High,1,2,0,0,1,0,0,1,0,0,1,0,116.65,-48.900000000000006,0.0,0.16767748840528,Low Value,3997.25,1,Churned
57049-AND,Male,64,No,Andhra Pradesh,11,28,Deal 5,No,No,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,35.05,35.05,0.0,0,0.0,35.05,Churned,Competitor,Competitor offered higher download speeds,1,Elder,25-48 Months,Established,1.2517857142857145,0.0,35.05,1.0,1.0,High,1,3,2,0,0,0,0,1,0,0,0,0,1.2517857142857145,33.79821428571428,0.0,0.0,Low Value,2243.2,1,Churned
57809-JAM,Female,22,No,Jammu & Kashmir,8,10,NO DEAL,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,88.15,1390.6,0.0,0,184.05,1574.65,Churned,Dissatisfaction,Product dissatisfaction,1,Young Adult,7-12 Months,Growing,157.465,184.05,1574.65,0.0559806941225034,17.863301191151447,High,1,5,3,0,1,0,0,1,0,0,0,0,139.06,-50.91,0.0,0.1168831168831168,Medium Value,1939.3,1,Churned
58904-TAM,Male,75,Yes,Tamil Nadu,1,4,NO DEAL,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.15,92.65,0.0,0,87.32,179.97,Churned,Attitude,Attitude of support person,1,Elder,0-6 Months,New,44.9925,87.32,179.97,0.2453186642218147,4.076330690826727,Low,1,2,0,0,1,0,0,1,0,0,1,0,23.1625,20.9875,0.0,0.4851919764405178,Low Value,3311.25,1,Churned
11878-RAJ,Male,75,Yes,Rajasthan,15,17,NO DEAL,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.8,1167.8,0.0,0,734.4,1902.2,Churned,Competitor,Competitor offered more data,1,Elder,13-24 Months,Growing,111.89411764705882,734.4,1902.2,0.037745768058038,26.493036211699167,High,1,2,0,0,1,0,0,1,0,0,1,0,68.69411764705882,3.10588235294118,0.0,0.3860792766270634,Medium Value,5385.0,1,Churned
43073-UTT,Male,73,No,Uttar Pradesh,1,11,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,106.35,3520.75,0.0,0,253.44,3774.19,Churned,Other,Moved,1,Elder,7-12 Months,Growing,343.10818181818183,253.44,3774.19,0.0281782316205596,35.488387400094034,Low,1,7,2,2,1,1,0,1,0,0,0,0,320.0681818181818,-213.71818181818185,0.0,0.0671508323640304,High Value,7763.549999999999,1,Churned
19943-ASS,Female,25,No,Assam,3,29,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.05,6890.0,0.0,0,1324.62,8214.62,Churned,Competitor,Competitor offered more data,1,Young Adult,25-48 Months,Established,283.2627586206897,1324.62,8214.62,0.0126664410526597,78.9487746275829,Medium,1,8,3,2,1,1,1,1,0,0,1,0,237.5862068965517,-133.53620689655173,0.0,0.1612515247205591,Very High Value,2601.25,1,Churned
25421-PUD,Female,19,No,Puducherry,2,12,Deal 5,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,74.7,0.0,0,44.11,118.81,Churned,Competitor,Competitor offered more data,1,Young Adult,7-12 Months,Growing,9.900833333333331,44.11,118.81,0.6287349549701203,1.5904953145917,Low,1,4,1,1,1,0,0,1,0,0,1,0,6.2250000000000005,68.47500000000001,0.0,0.3712650450298796,Low Value,1419.3,1,Churned
31340-PUD,Male,70,Yes,Puducherry,6,13,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,100.6,5746.15,0.0,0,2399.7,8145.85,Churned,Dissatisfaction,Network reliability,1,Elder,13-24 Months,Growing,626.6038461538462,2399.7,8145.85,0.0123498468545332,80.97266401590458,High,1,6,2,1,1,1,0,1,0,0,0,0,442.0115384615384,-341.4115384615384,0.0,0.2945917246205122,Very High Value,7042.0,1,Churned
65524-BIH,Female,83,No,Bihar,2,13,NO DEAL,No,No,Yes,Cable,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,36.45,36.45,0.0,0,0.0,36.45,Churned,Dissatisfaction,Service dissatisfaction,1,Elder,13-24 Months,Growing,2.803846153846154,0.0,36.45,1.0,1.0,Low,1,2,1,0,0,0,0,1,0,0,1,0,2.803846153846154,33.64615384615385,0.0,0.0,Low Value,3025.3500000000004,1,Churned
47737-UTT,Male,42,No,Uttar Pradesh,15,25,NO DEAL,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.65,19.65,0.0,0,16.91,36.56,Joined,Others,Others,0,Middle Age,25-48 Months,Established,1.4624,16.91,36.56,0.5374726477024069,1.8605597964376592,High,1,1,0,0,1,0,0,0,0,0,0,0,0.7859999999999999,18.864,0.0,0.4625273522975929,Low Value,825.3,1,Churned
28998-GUJ,Female,71,Yes,Gujarat,15,10,NO DEAL,Yes,Yes,Yes,Cable,No,No,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,100.65,5688.05,0.0,130,1893.36,7711.41,Churned,Attitude,Attitude of support person,1,Elder,7-12 Months,Growing,771.141,2023.36,7711.41,0.0130520877504892,76.6160953800298,High,1,5,2,1,1,1,0,1,0,0,1,0,568.8050000000001,-468.1550000000001,0.0,0.2623852187861882,Very High Value,7146.150000000001,1,Churned
32103-GUJ,Female,76,No,Gujarat,12,28,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.05,1290.0,0.0,0,247.39,1537.39,Churned,Competitor,Competitor made better offer,1,Elder,25-48 Months,Established,54.90678571428572,247.39,1537.39,0.0618255615035872,16.17453971593898,High,1,6,3,0,1,1,0,1,0,0,1,0,46.07142857142857,48.97857142857143,0.0,0.1609155776998679,Medium Value,7223.8,1,Churned
93633-RAJ,Male,30,Yes,Rajasthan,3,26,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,86.2,893.2,0.0,30,64.24,987.44,Stayed,Others,Others,0,Young Adult,25-48 Months,Established,37.97846153846154,94.24,987.44,0.0872964433282022,11.455220417633411,Medium,1,4,2,0,1,1,0,1,0,0,0,0,34.35384615384616,51.84615384615385,0.0,0.0954387102001134,Medium Value,2586.0,1,Churned
62959-PUN,Male,59,Yes,Punjab,7,6,Deal 5,No,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,23.45,23.45,0.0,0,0.0,23.45,Churned,Price,Price too high,1,Senior,0-6 Months,New,3.908333333333333,0.0,23.45,1.0,1.0,High,1,1,0,0,0,0,0,1,0,0,1,0,3.908333333333333,19.541666666666664,0.0,0.0,Low Value,1383.55,1,Churned
24696-BIH,Female,69,Yes,Bihar,0,20,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,43.95,85.1,0.0,0,38.18,123.28,Joined,Others,Others,0,Elder,13-24 Months,Growing,6.164,38.18,123.28,0.356505515898767,2.805005688282139,No Referral,0,2,0,0,1,0,0,1,0,0,0,0,4.255,39.695,0.0,0.3097014925373134,Low Value,3032.55,1,Churned
14706-TAM,Female,53,No,Tamil Nadu,13,13,NO DEAL,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.95,529.5,0.0,0,247.94,777.44,Churned,Dissatisfaction,Poor expertise of online support,1,Senior,13-24 Months,Growing,59.80307692307693,247.94,777.44,0.0899747890512451,11.114224446032882,High,1,2,0,0,1,0,0,1,0,0,1,0,40.73076923076923,29.21923076923077,0.0,0.3189185017493311,Medium Value,3707.35,1,Churned
54516-WES,Female,42,No,West Bengal,4,13,NO DEAL,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,89.15,89.15,0.0,0,32.35,121.5,Churned,Competitor,Competitor had better devices,1,Middle Age,13-24 Months,Growing,9.346153846153848,32.35,121.5,0.7337448559670783,1.3628715647784633,Medium,1,5,3,0,1,0,0,1,0,0,0,0,6.857692307692308,82.2923076923077,0.0,0.2662551440329218,Low Value,3744.3,1,Churned
14782-AND,Female,21,Yes,Andhra Pradesh,3,10,NO DEAL,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.55,20.55,0.0,0,37.92,58.47,Churned,Attitude,Attitude of support person,1,Young Adult,7-12 Months,Growing,5.847,37.92,58.47,0.3514622883530016,2.8452554744525544,Medium,1,1,0,0,1,0,0,0,0,0,0,0,2.055,18.495,0.0,0.6485377116469985,Low Value,431.55,1,Churned
87748-AND,Female,52,Yes,Andhra Pradesh,2,18,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.85,5017.9,0.0,0,2110.5,7128.4,Churned,Price,Price too high,1,Senior,13-24 Months,Growing,396.0222222222222,2110.5,7128.4,0.0145684866169126,68.64130958112662,Low,1,8,3,2,1,1,0,1,0,0,1,0,278.7722222222222,-174.9222222222222,0.0,0.2960692441501599,Very High Value,5400.2,1,Churned
49251-TAM,Female,44,No,Tamil Nadu,5,16,Deal 5,No,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,33.65,137.85,0.0,0,0.0,137.85,Churned,Attitude,Attitude of service provider,1,Middle Age,13-24 Months,Growing,8.615625,0.0,137.85,0.2441059122234312,4.096582466567607,Medium,1,3,0,2,0,0,0,1,1,0,1,0,8.615625,25.034375,0.0,0.0,Low Value,1480.6,1,Churned
18829-TAM,Female,49,Yes,Tamil Nadu,4,31,Deal 5,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,18.8,56.0,0.0,0,19.83,75.83,Joined,Others,Others,0,Senior,25-48 Months,Established,2.4461290322580647,19.83,75.83,0.2479229856257418,4.033510638297872,Medium,1,1,0,0,1,0,0,0,0,0,0,0,1.8064516129032255,16.993548387096777,0.0,0.2615060002637478,Low Value,921.2,1,Churned
93880-AND,Male,64,No,Andhra Pradesh,5,24,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,99.8,673.25,0.0,10,329.21,1012.46,Churned,Competitor,Competitor had better devices,1,Elder,13-24 Months,Growing,42.185833333333335,339.21,1012.46,0.0985717954289552,10.14488977955912,Medium,1,6,3,1,1,1,0,1,0,0,1,0,28.05208333333333,71.74791666666667,0.0,0.3350354581909408,Medium Value,6387.2,1,Churned
31263-TAM,Female,60,Yes,Tamil Nadu,1,8,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.85,2404.15,0.0,0,515.53,2919.68,Churned,Dissatisfaction,Lack of self-service on Website,1,Senior,7-12 Months,Growing,364.96,515.53,2919.68,0.0273488875493204,36.56455854727614,Low,1,4,0,1,1,1,0,1,0,0,1,0,300.51875,-220.66875,0.0,0.1765707200789127,High Value,4791.0,1,Churned
87063-TAM,Female,20,No,Tamil Nadu,10,8,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.2,602.55,0.0,0,131.81,734.36,Churned,Attitude,Attitude of support person,1,Young Adult,7-12 Months,Growing,91.795,131.81,734.36,0.11601939103437,8.619248826291079,High,1,5,2,0,1,1,0,1,0,0,1,0,75.31875,9.881250000000009,0.0,0.1794896236178441,Medium Value,1704.0,1,Churned
28861-ASS,Male,33,Yes,Assam,9,6,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,105.0,7133.25,0.0,0,480.48,7613.73,Churned,Competitor,Competitor had better devices,1,Middle Age,0-6 Months,New,1268.955,480.48,7613.73,0.0137908751689382,72.51171428571428,High,1,8,3,2,1,1,0,1,0,0,1,0,1188.875,-1083.875,0.0,0.0631070447730613,Very High Value,3465.0,1,Churned
72391-UTT,Male,35,No,Uttar Pradesh,1,7,NO DEAL,No,No,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,35.0,35.0,0.0,0,0.0,35.0,Joined,Others,Others,0,Middle Age,7-12 Months,Growing,5.0,0.0,35.0,1.0,1.0,Low,1,3,2,0,0,0,0,1,0,0,0,0,5.0,30.0,0.0,0.0,Low Value,1225.0,1,Churned
75617-MAH,Female,23,No,Maharashtra,9,10,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,No,Yes,No,Month-to-Month,No,Credit Card,85.3,2917.5,23.89,130,1579.9,4603.51,Churned,Competitor,Competitor offered more data,1,Young Adult,7-12 Months,Growing,460.351,1709.9,4579.62,0.0185293395691548,53.96846424384525,High,1,5,1,2,1,1,0,1,0,0,0,0,291.75,-206.45,0.0081885175664095,0.3714339710351449,High Value,1961.9,1,Churned
77230-RAJ,Female,59,Yes,Rajasthan,5,4,NO DEAL,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.65,31.2,0.0,0,15.6,46.8,Joined,Others,Others,0,Senior,0-6 Months,New,11.7,15.6,46.8,0.4198717948717949,2.381679389312977,Medium,1,1,0,0,1,0,0,0,0,0,1,0,7.8,11.849999999999998,0.0,0.3333333333333333,Low Value,1159.35,1,Churned
25658-JAM,Female,52,Yes,Jammu & Kashmir,11,2,NO DEAL,Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,1710.45,0.0,0,662.4,2372.85,Churned,Competitor,Competitor made better offer,1,Senior,0-6 Months,New,1186.425,662.4,2372.85,0.0315864888214594,31.659106070713808,High,1,3,0,0,1,1,0,1,0,0,1,0,855.225,-780.275,0.0,0.2791579745875213,High Value,3897.4,1,Churned
19572-RAJ,Female,52,No,Rajasthan,11,19,NO DEAL,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,45.65,191.05,0.0,0,181.6,372.65,Churned,Competitor,Competitor had better devices,1,Senior,13-24 Months,Growing,19.61315789473684,181.6,372.65,0.1225010063061854,8.163198247535597,High,1,2,0,0,1,0,0,1,0,0,0,0,10.055263157894736,35.59473684210526,0.0,0.4873205420635985,Low Value,2373.8,1,Churned
67319-KER,Male,22,No,Kerala,9,11,NO DEAL,Yes,No,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,One Year,No,Credit Card,53.65,696.35,0.0,0,333.84,1030.19,Churned,Competitor,Competitor had better devices,1,Young Adult,7-12 Months,Growing,93.65363636363637,333.84,1030.19,0.0520777720614643,19.20205032618826,High,1,4,2,0,1,0,1,1,0,0,0,0,63.304545454545455,-9.654545454545456,0.0,0.3240567273998,Medium Value,1180.3,1,Churned
